decay_rank,cluster_id,violation_count,total_decayed_impact,avg_decayed_impact,last_active_date,first_violation_date,total_raw_impact,days_since_last_violation,trend_slope,trend_direction,decay_score_norm,hotspot_impact_score,orig_score_norm,hotspot_score_decay_blended,freshness
868,11463,62,52.381954871997955,0.8448702398709348,2024-04-02,2023-11-14,74.975,5,2.1786,increasing,0.0033596350496456727,64.12785714285714,0.026825947679437048,0.0104,active_this_week
869,8256,40,54.12001868799293,1.3530004671998233,2024-03-26,2023-12-06,86.24000000000001,12,0.9286,increasing,0.0034711097002005555,63.500756756756765,0.026563619217255505,0.010399,active_this_month
870,7049,67,50.47104720595343,0.7532992120291557,2024-04-05,2023-11-13,73.5,2,2.1429,increasing,0.003237074668171408,64.80833333333334,0.027110604293522123,0.010399,active_this_week
871,8701,80,44.14088873182435,0.5517611091478043,2024-04-07,2023-11-11,73.2,1,1.1429,increasing,0.002831075649397398,67.06189189189189,0.02805331229403689,0.010398,active_this_week
872,7491,56,44.26151555902604,0.7903842064111792,2024-04-01,2023-11-10,85.12,7,-1.2143,decreasing,0.002838812323555219,66.97340845070423,0.02801629792509409,0.010392,active_this_week
873,1338,33,64.95498854494244,1.968332986210377,2024-03-27,2024-02-24,79.20000000000002,11,2.2143,increasing,0.004166034977086723,59.52000000000001,0.024898390138363435,0.010386,active_this_month
874,4910,95,31.597441021598232,0.332604642332613,2024-01-20,2023-11-13,74.24000000000001,79,-4.3571,decreasing,0.002026573284534319,71.42832835820897,0.029879878803659533,0.010383,active_this_quarter
875,5256,53,46.04783629014915,0.8688270998141349,2024-03-18,2023-11-16,83.2,21,-0.7143,decreasing,0.002953382040413917,66.24377049180328,0.027711075973473207,0.010381,active_this_month
876,7169,43,54.12877094775798,1.258808626692046,2024-04-07,2023-11-13,83.2,0,0.25,stable,0.003471671046159142,63.033013698630135,0.026367953068973448,0.010341,active_this_week
877,11760,68,48.9987441963058,0.7205697675927324,2024-04-06,2023-11-11,73.025,1,2.0714,increasing,0.0031426451875039116,64.59051020408164,0.02701948458160566,0.010306,active_this_week
878,5070,51,51.537733968904924,1.0105438033118612,2024-03-29,2023-11-27,80.80000000000001,9,0.7857,increasing,0.00330548903423625,63.547073170731714,0.02658299428689526,0.010289,active_this_month
879,1113,70,47.97277435137912,0.6853253478768446,2024-03-23,2023-11-11,75.3,16,1.8214,increasing,0.003076842292989606,64.71007518796992,0.0270695009729991,0.010275,active_this_month
880,9009,105,47.45314859018541,0.4519347484779563,2024-04-06,2023-11-26,59.45,1,6.5714,increasing,0.0030435149205333624,64.78259541984733,0.027099837616584587,0.01026,active_this_week
881,8559,56,34.318160313979924,0.6128242913210701,2024-01-24,2023-11-10,89.36000000000001,75,-3.3571,decreasing,0.0022010727646944047,69.23762162162164,0.028963462960139835,0.01023,active_this_quarter
882,4813,36,51.04903090820477,1.4180286363390213,2024-03-24,2023-12-22,87.08,15,0.0714,stable,0.0032741449590559814,63.0221935483871,0.026363426786679987,0.010201,active_this_month
883,3059,51,48.512715668087296,0.9512297189821038,2024-04-05,2023-11-13,80.225,3,-0.1071,stable,0.0031114726495083222,63.92695804195804,0.02674190762243718,0.010201,active_this_week
884,2781,66,51.47157434411784,0.77987233854724,2024-04-01,2023-11-14,72.15,6,2.2143,increasing,0.003301245737191509,62.81158273381295,0.026275324128268936,0.010193,active_this_week
885,12628,50,51.58879767515156,1.0317759535030313,2024-04-06,2023-11-22,80.3,1,0.8214,increasing,0.0033087641204313,62.68,0.026220280475010415,0.010182,active_this_week
886,12656,50,54.16270946858672,1.0832541893717345,2024-03-22,2023-12-09,78.3,16,1.6786,increasing,0.0034738477698875326,61.64346153846154,0.025786675988975407,0.010168,active_this_month
887,12571,49,45.89742219860395,0.9366820856857948,2024-04-05,2023-11-24,81.5,3,0.1429,stable,0.002943734892743489,64.55909090909091,0.0270063412707093,0.010163,active_this_week
888,6260,72,45.60291410551543,0.6333738070210476,2024-04-07,2023-11-14,71.25,0,0.9643,increasing,0.002924845950657186,64.60416666666667,0.027025197349303108,0.010155,active_this_week
889,8988,66,48.535355929228054,0.7353841807458796,2024-04-07,2023-11-11,71.85,0,1.6786,increasing,0.0031129247338195607,63.25864864864864,0.02646234061961879,0.010118,active_this_week
890,5015,49,49.54631746945199,1.0111493361112651,2024-04-06,2023-11-13,79.68,2,0.6786,increasing,0.003177765036795649,62.66216666666666,0.026212820439882708,0.010088,active_this_week
891,801,98,45.97475993798435,0.4691302034488199,2024-04-04,2023-12-09,60.9,4,4.8214,increasing,0.002948695123428229,63.86051282051282,0.02671411227555591,0.010078,active_this_week
892,6898,51,47.5981347186284,0.9332967591887922,2024-03-27,2023-11-10,79.60000000000001,12,0.6786,increasing,0.003052813933523996,63.13773722627738,0.026411760986447017,0.01006,active_this_month
893,1112,63,43.6780753984647,0.6933027841026143,2024-04-06,2023-11-11,76.425,2,-0.0357,stable,0.0028013920703863055,64.2580612244898,0.026880414615292177,0.010025,active_this_week
894,5772,62,44.63412052065971,0.7199051696880597,2024-04-07,2023-11-17,76.05,1,-0.25,stable,0.0028627101847907405,63.8959574468085,0.02672893946194399,0.010023,active_this_week
895,9173,62,49.50187583960892,0.7984173522517568,2024-04-02,2023-11-16,74.2,5,1.2143,increasing,0.0031749146724354598,62.085217391304354,0.025971471176643182,0.010014,active_this_week
896,6292,40,58.59820074665964,1.464955018666491,2024-03-24,2023-11-19,78.56,14,1.6429,increasing,0.0037583280264305644,58.68361904761905,0.024548515486873566,0.009995,active_this_month
897,7332,53,51.54820495142939,0.9726076405930074,2024-04-01,2023-11-16,74.96000000000001,7,1.6071,increasing,0.003306160614363021,60.98335294117648,0.025510539540909358,0.009967,active_this_week
898,2360,64,43.81770701946959,0.6846516721792123,2024-03-29,2023-11-14,76.16000000000001,10,-0.1071,stable,0.002810347659942159,63.696000000000005,0.02664529331742603,0.009961,active_this_month
899,7020,48,42.375719304389236,0.8828274855081091,2024-03-23,2023-11-10,81.28,16,-0.8214,decreasing,0.0027178625191989257,64.03867669172932,0.026788641737486518,0.009939,active_this_month
900,9154,42,54.04780026011444,1.286852387145582,2024-04-08,2023-11-13,78.96000000000001,0,1.0714,increasing,0.003466477808127727,59.62257534246576,0.024941299427598793,0.009909,active_this_week
901,9834,59,39.85559220517201,0.6755185119520679,2024-03-12,2023-11-15,77.35,26,-0.9643,decreasing,0.0025562284726502326,64.59220338983052,0.02702019287460553,0.009895,active_this_month
902,6069,77,33.42506080297099,0.43409169873988296,2024-03-02,2023-11-12,74.56000000000002,36,-2.9286,decreasing,0.0021437918093093087,66.82383783783784,0.027953729587184457,0.009887,active_this_quarter
903,9820,77,45.00216154093377,0.5844436563757632,2024-04-07,2023-11-25,66.65,0,1.7857,increasing,0.0028863153273334654,62.59820895522388,0.026186065667506045,0.009876,active_this_week
904,2478,54,52.72543160549463,0.9763968815832338,2024-03-19,2023-11-23,73.75,20,2.3571,increasing,0.003381664706144997,59.81896551724138,0.025023453311854585,0.009874,active_this_month
905,6666,45,41.46082309098045,0.92135162424401,2024-04-06,2023-11-12,83.92,2,-1.2857,decreasing,0.002659183583048733,63.75953424657536,0.026671870946095053,0.009863,active_this_week
906,838,62,49.71229006790861,0.8018111301275582,2024-04-08,2023-11-16,69.0,0,2.5,increasing,0.0031884100644663078,60.67622377622377,0.025382061352538017,0.009847,active_this_week
907,5258,55,42.85316798084466,0.7791485087426302,2024-03-06,2023-11-13,77.04,33,-0.25,stable,0.002748484769012746,63.027097345132745,0.026365478141594845,0.009834,active_this_quarter
908,11660,45,50.05474121726058,1.1123275826057906,2024-04-07,2023-12-12,78.2,1,0.7857,increasing,0.003210373942808873,60.36827586206897,0.025253240665224146,0.009823,active_this_week
909,7289,43,43.83142863983922,1.0193355497637027,2024-03-30,2023-11-12,81.52000000000001,8,-0.3929,stable,0.0028112277270729946,62.46775539568346,0.026131494370120703,0.009807,active_this_month
910,7585,57,50.0233040425758,0.8776018253083474,2024-03-31,2023-11-20,71.92000000000002,8,1.8214,increasing,0.003208357648568024,60.2429090909091,0.02520079727176438,0.009806,active_this_month
911,5901,69,45.256885438866206,0.6558968904183509,2024-04-04,2023-11-12,71.25,4,1.1071,increasing,0.0029026526201582064,61.88811188811189,0.02588901805639949,0.009799,active_this_week
912,12327,47,51.30159522351412,1.09152330262796,2024-04-08,2023-11-12,76.025,0,1.2143,increasing,0.0032903437421689164,59.711938775510205,0.024978681914494698,0.009797,active_this_week
913,2182,45,46.35465407212165,1.0301034238249256,2024-03-12,2023-12-12,77.76,26,0.25,stable,0.002973060492214508,61.239333333333335,0.02561762118861925,0.009766,active_this_month
914,7711,30,59.72140967444273,1.9907136558147578,2024-03-31,2023-11-19,78.08000000000001,7,1.1071,increasing,0.0038303675692669516,56.37807518796993,0.023584061009409654,0.009756,active_this_week
915,8205,31,49.51073264611357,1.5971204079391472,2024-04-02,2023-11-10,84.48000000000002,5,-0.0357,stable,0.0031754827237354477,60.01142657342658,0.025103963568295123,0.009754,active_this_week
916,8960,39,52.43867484584272,1.3445814063036594,2024-03-15,2023-11-24,77.925,23,0.6786,increasing,0.00336327291334529,58.93743243243243,0.024654690632663588,0.009751,active_this_month
917,8519,116,32.448297086698666,0.27972669902326436,2024-02-29,2023-12-19,57.6,39,0.3214,stable,0.0020811448610533762,65.67267605633803,0.0274721759052598,0.009698,active_this_quarter
918,6731,52,44.90616035804933,0.863580006885564,2024-04-08,2023-11-12,76.32000000000001,0,-0.3214,stable,0.0028801580745235205,61.12308108108108,0.025568990578218712,0.009687,active_this_week
919,10969,47,44.647986441925354,0.9499571583388373,2024-04-07,2023-11-13,79.1,0,-0.2143,stable,0.0028635995069856363,61.05931506849314,0.025542315997254626,0.009667,active_this_week
920,6585,39,50.30937583806707,1.2899839958478736,2024-04-06,2023-11-12,77.44000000000001,1,0.8214,increasing,0.0032267055096433907,58.98797260273973,0.024675832582898308,0.009661,active_this_week
921,9368,50,52.64884299124085,1.052976859824817,2024-04-07,2023-12-11,70.64999999999999,1,2.1071,increasing,0.0033767525222931426,58.0951282051282,0.02430233815842613,0.009654,active_this_week
922,7590,63,40.99936577862507,0.6507835837876995,2024-04-01,2023-11-15,74.88000000000001,7,-0.3929,stable,0.0026295869755091164,62.09104347826087,0.02597390834374707,0.009633,active_this_week
923,7934,47,48.79221622650579,1.038132260138421,2024-04-08,2023-11-14,74.80000000000001,0,0.75,increasing,0.0031293990494441963,59.301232876712334,0.024806875535119753,0.009633,active_this_week
924,8938,43,50.713029546135445,1.1793727801426848,2024-04-07,2023-11-11,75.84,1,0.75,increasing,0.0032525947523961637,58.6009387755102,0.024513928698034315,0.009631,active_this_week
925,1890,33,59.66577522101753,1.808053794576289,2024-03-31,2023-11-22,75.36,8,1.6071,increasing,0.003826799327872526,55.21018604651163,0.02309550994283729,0.009607,active_this_month
926,3482,38,53.796697183907014,1.4157025574712372,2024-03-29,2023-11-16,76.48,9,1.1429,increasing,0.0034503727448867345,57.29098507462686,0.02396594922377715,0.009605,active_this_month
927,9224,47,46.534360638576956,0.9900927795441905,2024-04-02,2023-11-28,77.44000000000001,5,0.3571,stable,0.0029845863789590955,59.88066666666667,0.025049264119824617,0.009604,active_this_week
928,5801,44,44.674478764653294,1.0153290628330294,2024-04-04,2023-11-18,77.28,4,0.2857,stable,0.002865298651971745,60.54318248175183,0.02532640755458312,0.009604,active_this_week
929,5864,48,45.134967703521106,0.9403118271566897,2024-03-29,2023-12-01,78.4,10,-0.0357,stable,0.0028948331506893836,60.300504201680674,0.02522489044276661,0.009594,active_this_month
930,6708,39,50.52604692531704,1.295539664751719,2024-04-07,2023-11-17,76.24,0,0.7143,increasing,0.0032406021994624066,58.34611267605633,0.02440732991373257,0.009591,active_this_week
931,8327,81,44.359980227580515,0.54765407688371,2024-04-02,2023-11-10,62.95,5,2.1786,increasing,0.0028451275775856527,60.52,0.025316709865150454,0.009587,active_this_week
932,3891,49,44.97315149221818,0.9178194182085343,2024-03-31,2023-11-10,76.08,8,0.0,stable,0.002884454702301525,60.22194366197183,0.025192027019259367,0.009577,active_this_month
933,2692,56,49.13659449808515,0.8774391874658063,2024-03-29,2023-11-22,70.39999999999999,10,1.6429,increasing,0.00315148652812577,58.60220472440945,0.024514458269431973,0.00956,active_this_month
934,12652,50,38.693813401091184,0.7738762680218236,2024-03-29,2023-11-17,78.6,10,-1.2143,decreasing,0.0024817151636364085,62.27363636363636,0.026050290549670597,0.009552,active_this_month
935,1380,40,46.56293784944534,1.1640734462361335,2024-04-03,2023-11-10,78.60000000000001,4,-0.1786,stable,0.0029864192429575687,59.45166666666667,0.024869804957032986,0.009551,active_this_week
936,8858,39,46.51650480821393,1.192730892518306,2024-04-07,2023-11-16,79.3,1,-0.2143,stable,0.002983441154927752,59.44267605633803,0.024866044007376662,0.009548,active_this_week
937,6758,54,45.287974597818895,0.8386661962559054,2024-04-02,2023-11-28,73.12,6,1.0,increasing,0.0029046465936236237,59.772,0.02500380670951376,0.009534,active_this_week
938,10021,41,51.56184504190952,1.2576059766319396,2024-04-07,2023-11-28,74.1,1,1.25,increasing,0.00330703545239015,57.47923076923076,0.024044696111312686,0.009528,active_this_week
939,8788,68,35.97029678116169,0.5289749526641425,2024-03-05,2023-11-10,72.85,33,-2.1071,decreasing,0.0023070362705525805,63.03758620689655,0.026369865839382188,0.009526,active_this_quarter
940,8957,44,47.178157947130025,1.0722308624347734,2024-04-01,2023-11-11,75.8,6,0.3214,stable,0.003025877774210911,58.90957746478873,0.024643038350209215,0.009511,active_this_week
941,1457,39,49.10440638828608,1.2590873432893868,2024-03-31,2023-11-16,76.0,8,0.5,stable,0.0031494220709643857,58.12777777777778,0.024315996118736614,0.009499,active_this_month
942,9717,58,37.20731808256449,0.6415054841821464,2024-04-02,2023-11-12,74.975,5,-0.75,decreasing,0.002386375427166852,62.33711267605633,0.026076843943339565,0.009494,active_this_week
943,7331,34,62.5493899353618,1.8396879392753471,2024-04-06,2024-01-04,71.84,1,2.25,increasing,0.004011746474034952,53.234434782608695,0.022269014213922304,0.009489,active_this_week
944,5142,39,46.85623753640555,1.2014419881129628,2024-03-31,2023-11-11,76.96000000000001,8,-0.1071,stable,0.0030052306811860488,58.58557446808511,0.024507501505149982,0.009456,active_this_month
945,7596,59,45.63292552938784,0.7734394157523363,2024-04-07,2023-11-12,69.3,0,1.4286,increasing,0.0029267708011477397,58.9830612244898,0.02467377805649065,0.009451,active_this_week
946,8961,62,47.75369184507314,0.7702208362108571,2024-03-31,2023-11-13,66.7,8,2.4286,increasing,0.0030627909413600534,58.02,0.024270910548182905,0.009425,active_this_month
947,7250,45,44.46240223650738,0.9880533830334973,2024-04-04,2023-11-13,74.64,4,0.1071,stable,0.0028516966445837565,58.886112676056335,0.024633222566197564,0.009386,active_this_week
948,5255,49,43.033239204944024,0.8782293715294699,2024-03-24,2023-11-17,73.44,15,0.1786,stable,0.0027600340438993965,59.24368750000001,0.024782803168855595,0.009367,active_this_month
949,9991,66,33.146368754589815,0.5022177084028759,2024-03-13,2023-11-10,71.45,25,-2.3929,decreasing,0.0021259172649917683,62.75709677419354,0.026252531576527217,0.009364,active_this_month
950,6266,66,39.02661834331085,0.5913123991410735,2024-04-04,2023-11-16,67.0,4,0.3571,stable,0.002503060360685826,60.58489208633093,0.025343855504975046,0.009355,active_this_week
951,10081,62,46.4201231776647,0.7487116641558822,2024-04-08,2023-11-10,64.45,0,2.5357,increasing,0.0029772595012470815,57.79416107382551,0.024176437670287713,0.009337,active_this_week
952,6824,43,42.89546161609125,0.9975688747928196,2024-04-06,2023-11-10,75.32000000000001,2,-0.0357,stable,0.0027511973668854026,58.79914285714285,0.024596841375310957,0.009305,active_this_week
953,11737,75,26.155408973651795,0.34873878631535726,2023-12-08,2023-11-25,68.4,122,-5.25,decreasing,0.0016775362611117816,64.78999999999999,0.027102935098531025,0.009305,dormant
954,6574,35,49.53002758364883,1.4151436452471096,2024-04-03,2023-11-12,75.8,5,0.8214,increasing,0.0031767202481574096,56.34267605633802,0.023569252854336895,0.009294,active_this_week
955,9030,36,48.52767845095313,1.3479910680820315,2024-04-07,2023-11-28,75.52000000000001,1,0.8571,increasing,0.003112432321400659,56.61969230769231,0.023685134216918986,0.009284,active_this_week
956,8317,49,37.27545023407884,0.7607234741648743,2024-04-03,2023-11-16,77.44,4,-1.2857,decreasing,0.0023907452366708063,60.45313043478261,0.025288737006898345,0.00926,active_this_week
957,10093,48,45.96095880324226,0.957519975067547,2024-03-22,2023-11-15,70.175,17,0.8571,increasing,0.002947809956463427,57.2690625,0.023956778578348773,0.009251,active_this_month
958,6003,62,39.86636808812801,0.6430059369052905,2024-04-02,2023-11-11,70.00000000000001,6,-0.6429,decreasing,0.0025569196082552005,59.40140845070423,0.024848780953862778,0.009244,active_this_week
959,8449,44,54.28781379209004,1.2338139498202283,2024-03-19,2024-02-18,67.68,20,2.5357,increasing,0.003481871618389007,54.108,0.02263444377699208,0.009228,active_this_month
